Bug ID,"Severity","Priority","Status","Assignee","Reporter","Product","Category","Component","Keywords","Build","Regression","Summary"
2406553,"critical","P1","closed","yanx","shipingy","VDI","Remote Client","chrome client","CART-Interop-found, CART-Interop-WS1",14404305,"No","WS1: incorrect behaviors occur when have existing instance connecting broker and launch session from Web portal"
2406555,"critical","P1","closed","shuaibingw","zhangh","VDI","Remote Client","lx client",,14446307,"No","The ""armhf"" folder is in wrong file type in Linux Client SDK package."
2406581,"serious","P1","closed","blast-networking-sensei","hyan","VDI","Blast Networking","Other","CART-Sys-Stress",14434723,"---","[RDSH] A VMBlastW-*.dmp file was generated when logon-logoff testing [D:\build\ob\bora-14430159\bora\apps\viewvc\libs\vvc-view-hub\vvc-view-hub.cpp @ 963]"
2406596,"serious","P1","closed","alanh","you","VDI","Blast Integration","Mac Client",,14411059,"Yes","mouseDown event is missing when click inside the agent, which cause drag file from agent to client failed in Mac client."
2406599,"minor","P2","closed","agong","scheng","VDI","Remote Client","lx client","USB-others",14419575,"Yes","Incorrect logging ""Switch to MFW channel"" displays on USB client log even if beat side channel has been connected"
2406623,"critical","P1","closed","fyan","scheng","VDI","Smartcard Redirection","Linux Client",,14419575,"---","core dump occurs while Disconnect and Quit the session"
2406665,"serious","P1","new","nge","jizhid","VDI","Virtual Devices","Scanner Redirection","CART-Sys-Stress, HorizonRDSH",14437014,"Unknown","[DCPN-00057363] Html5server dump file is generated when doing session disconnection-reconnection testing with Blast+UAG"
2406670,"critical","P1","closed","alanh","zhangh","VDI","Blast Integration","Linux Client",,14446307,"No","Primary monitor display issue when using H.264 hardware decoder and DPI scale together."
2406677,"serious","P1","new","tzhao","rli","VDI","Remote Client","web client","CART-Interop-found, CART-Interop-WS1",14439520,"---","WS1: reset on setting dialog doesn't work after idle session timeout"
2406688,"serious","P1","closed","yuez","ljack","VDI","Remote Client","web client",,14437273,"---","[Collab] ""Multi monitor"" button should be hidden in sidebar for shadow session"
2406690,"serious","P1","closed","appblast-guru","zlin","VDI","Blast Protocol","Other","PAfeature-BJauto",14440481,"---","Blast worker dump was found in hostedapp session recorder test"
2406866,"serious","P1","closed","appblast-guru","dcheah","VDI","Blast Protocol","Display",,,"---","Bit - Second UpdateTopology failed for sessionrecorder-UpdateTopologyDuringRec, verify stream SR_REASON_MODE_CHANGE vs SR_REASON_H264_RESET"
2406902,"serious","P1","resolved","npakrasi","chandram","VDI","Documentation","VDI Release Notes","view-ngvc",,"---","Release Notes - PCoIP is not supported on RDSH Instant Clone pools with IPv6"
2407102,"critical","P1","closed","alanh","wsong","VDI","Blast Integration","Win Client",,14417208,"---","Remote MKS crash whenever  Launching Azure RDS Desktop for a few minutes"
2407134,"serious","P1","closed","yanchaozhang","yanchaozhang","VDI","Linux Agent","Installer",,,"---","please add RHEL 8.0 for installer usage output for fips"
2407139,"serious","P1","closed","haishanw","wsong","VDI","Microsoft Teams","Client",,,"---","VDI Teams user can not hear ringtone from Meeting invite"
2407150,"critical","P1","closed","huangw","lkong","VDI","Printer  Redirection","VMW - Win Agent","CheckinApprovalRequested, CheckinApproved",14347218,"---","[Brown] Print/Preview hang when printing special document on special client with fonts missing"
2407152,"serious","P1","resolved","bentonj","txiong","VDI","Blast Integration","Other","CART-Sys-Stress, HorizonRDSH",14446207,"---","More than 25 sessions failed to show Notepad as seamless window and these sessions' state are ""Disconnected"" on broker if re-connect 60 sessions at same time (connection interval = 0)"
2407162,"serious","P1","closed","tatrey","zzhou","VDI","Blast Integration","Mac Client",,14456145,"---","Cmd key is sent to remote desktop unexpectedly"
2407182,"serious","P2","new","baochenw","czhang","VDI","Remote Client","wincdk client","cart-st-auto-ics, qa-deferrable",14434723,"No","Horizon Client UI not responding after closing the dialog saying broker session has timed out"
2407183,"serious","P1","closed","borgera","yanchaozhang","VDI","Blast Integration","Other",,,"---","build errors for ""replay/vncReplayReaderNoise.cpp"""
2407187,"serious","P2","closed","yanx","rli","VDI","Remote Client","web client","CART-Interop-found, CART-Interop-WS1",14439520,"No","WS1|VMware Browser on Android: page stops at HTML Access portal if have user logged in HTML Access Client"
2407191,"serious","P2","new","kbwriters","joez","VDI","Documentation","VDI Knowledge Base","CART-CS-found",14446317,"No","Unable to login as current user when the current user's domain can not access the internal horizon domain"
2407193,"serious","P2","closed","tzhao","shipingy","VDI","Remote Client","chrome client","CART-Interop-found, CART-Interop-WS1",14450851,"Yes","WS1: The application icons in Selector page is displaying incorrectly when connected 2nd Application session from WS1 web portal"
2407217,"serious","P1","closed","alanh","zji","VDI","Blast Integration","Mac Client",,14456581,"Yes","[New Client][Mac Client] White screen flicker after resumption app if disable SSO"
2407227,"serious","P1","closed","weiy","nsun","VDI","Clipboard Redirection","Linux Client",,,"---","Copy from agent to client failed after enable clipboard audit"
2407236,"minor","P2","closed","lisali","oye","VDI","Remote Client","win10 client",,27097922,"No","Horizon UWP client doesn't display the prompt message of ""auth-challenge-string"" with Radius authentication on nexttokencode screen"
2407238,"serious","P2","closed","eiglesias","weijuanl","VDI","L10n Remote Client","L10n-UI Translation","G11nQE-Beyondsoft, l10n",14449796,"No","[L10n][GPO][ES]Extra colon is found under  Local Group Policy Editor->User Configuration->Administrative Templates->VMware View Agent Configuration->Scanner Redirection"
2407243,"serious","P1","closed","clayton","zlin","VDI","Blast Integration","Win Client","PAfeature-BJauto",14352140,"---","Black rectangle of overlay mark"
2407246,"serious","P1","new","cn-dev-web","yanx","VDI","Remote Client","chrome client",,14439518,"No","[Chrome Native Client] Keyboard input doesn't work after drag via TouchScreen"
2407262,"serious","P1","closed","alanh","huanguoz","VDI","Blast Integration","Win Client",,14451963,"---","RMKS dump created when executing connection(PCoIP to Blast) BATs case(D:\build\ob\bora-14450310\bora\lib\coreDump\coreDumpWin32.c @ 895)"
2407264,"serious","P1","new","lyuechang","ysan","VDI","Remote Client","osx client",,14451983,"---","[proxy]Client could not resume, and prompt ""network connection was lost, reconnecting"" when switching network"
2407265,"serious","P1","new","lpamela","yanchaozhang","VDI","Documentation","VDI Linux Desktop User Guide","triaged",14214208,"---","[RHEL8] ""UseGnomeClassic"" does not take effect"
2407275,"serious","P2","new","yanx","yilinw","VDI","Remote Client","web client",,14422047,"---","[Web Client] sometimes the getUserGlobalPref request didn't sent to server in desktop mode"
2407290,"serious","P1","closed","alanh","ljack","VDI","Blast Integration","Win Client","PAfeature-BJauto",14456170,"---","RMKS dump occasionally during session steal between Windows client and Web client"
2407345,"serious","P1","closed","lyuechang","ysan","VDI","Remote Client","osx client",,14065324,"---","[proxy]“SSL Proxy certificate check mode” still shown when using 5.1 client to replace 5.2 one"
2407362,"serious","P1","new","shuhuawang","rli","VDI","Remote Client","lx client","CART-Interop-found, CART-Interop-WS1",14456167,"No","WS1: the desktops which is not running shouldn't be listed on Setting dialog for WS1 Mode session"
2407392,"serious","P2","closed","zhangs","zhaoying","VDI","L10n Remote Client","L10n-UI Layout","de, es, fr, G11nQE-Beyondsoft, L1",14456183,"No","[L10n][WinCDK][ES/FR/DE]Truncation issue is found on ""Configure VMware Blast"" page on WinCDK client."
2407394,"serious","P1","closed","tzhao","tingting","VDI","Remote Client","chrome client",,14450851,"---","Suggest to keep in launcher page after try to launch a desktop which has no resource available"
2407402,"critical","P1","closed","zhuanhuan","dongyuz","VDI","URL Redirection","Windows Client",,14456170,"No","[Nested-mode]Can't install URL Redirection featureon on nested-mode Client with agent version 7.1x"
2407403,"serious","P2","closed","zhangs","zhaoying","VDI","L10n Remote Client","L10n-UI Layout","de, G11nQE-Beyondsoft, l10n",14456183,"No","[L10n][WinCDK][DE]Truncation issue is found on ""Configure SSL..."" page on WinCDK client."
2407419,"serious","P2","closed","zhangs","weijuanl","VDI","L10n Remote Client","L10n-UI Layout","G11nQE-Beyondsoft, l10n",14434723,"No","[L10n][WinCDK] [JP/ES]Misalignment issue is found on VMware Horizon Client Blast Configuration page"
2407480,"serious","P1","closed","shuaibingw","rli","VDI","Remote Client","lx client","CART-Interop-found, CART-Interop-WS1",14456167,"---","WS1: Failed to open desktop selector with SAML set to Allowed/Disabled"
2407502,"minor","P1","closed","guoxin","ruir","VDI","Remote Client","osx client",,,"No","Applications reconnect failed after waking up from sleep"
2407518,"critical","P1","closed","jwalton","fyan","VDI","Documentation","VDI Release Notes",,14182527,"No","[OS Update]Fail to import certificate from Purebred"
2407519,"serious","P2","new","yyu1","czhang","VDI","Seamless Windows","Agent","CART-CS-found, qa-deferrable",14434507,"No","Popup dialog cannot be shown for remote Java app whose windows have overlapped Z-order with local client window's"
2407538,"serious","P1","closed","view-ios","czhou","VDI","Remote Client","ios client","CART-AIR-Exploratory",14456486,"---","Client Display Number in Performance Tracker is still 1 when external display is connected."
2407724,"serious","P1","new","kelsallt","alanh","VDI","Blast Integration","Linux Client",,,"---","Change ""Creating Decoder with H264:x,444:x HEVC:x,444:x"" logs to reflect what they mean"
2407738,"serious","P1","new","appblast-guru","dcheah","VDI","Blast Protocol","Display","found-by-bitb",,"---","[BitB] - SessionRecStartCmd::WaitForStreamStartEvent: Timeout waiting for stream start - 10s."
2407761,"serious","P2","new","dparashar","chandram","VDI","Instant Clone","Instant Clone Server","view-ngvc",14434693,"Yes","One out of 10 clones is stuck in Maintenance mode state forever when a prior Push Image operation failed"
2407965,"serious","P1","new","linz","txiong","VDI","USB Redirection","Win Client","CART-Sys-Stress",14456170,"Unknown","Hit several rmks crash dumps of vmware_view_usbd_openssl!mmfw_PostMsg_Tracked during 6K Users Rolling testing"
2408041,"serious","P1","new","clayton","xiaodongz","VDI","Virtual Channel SDKs","RDP VC Bridge","Brown, CART-Sys-Stress, HorizonRDSH",14399945,"---","VDP_IsPCoIPSession() and VDP_IsBlastSession() fail to read the protocol from the volatile registry"
2408054,"serious","P1","new","yhui","lkong","VDI","Printer  Redirection","VMW - Win Agent",,14456883,"---","[Brown][Hotpath]Some fonts missing/corrupt for printing Word/PPT/Excel file when agent locale is Japanese"
2408068,"critical","P1","reopened","bliu","shipingy","VDI","Remote Client","win10 client","CART-Interop-found, CART-Interop-WS1",14465080,"No","WS1: The User session is not correct when launched 2nd desktop as different user SAML."
2408125,"serious","P2","closed","lyuechang","weijuanl","VDI","Remote Client","osx client","G11nQE-Beyondsoft, i18n-L3-layout",14465066,"Yes","[i18n_level3][Mac] [DE]Overlap issue is found under Settings->Applications->General page on Mac client"
2408131,"serious","P1","closed","rbhatane","ljack","VDI","Blast Protocol","Other",,14446207,"---","DCT log doesn't include the blast worker logs with name convention ""Blast-Worker-SessionId*.log.*"""
2408165,"critical","P1","closed","yilinw","tingting","VDI","Remote Client","chrome client",,14467069,"---","Click link in About dialog causes chrome client quit"
2408192,"critical","P1","closed","ruir","agong","VDI","Remote Client","android client",,,"---","Release build can not override install existing GA build"
2408199,"serious","P1","closed","agong","kababu","VDI","Remote Client","lx client",,14393848,"Unknown","Unable to connect to HZ Client 5.2 using horizon desktop app in HP T530 Thin Client. Agent version is Horizon 7.10"
2408224,"serious","P1","closed","appblast-guru","xiaodongz","VDI","Blast Integration","Win Client",,14456170,"---","[New Client][PCoIP]Log of rmks dump generated when client shutdown during 60 sessions logon logoff testing to RDSH"
2408249,"serious","P1","closed","weiy","llv","VDI","RMKS","linux",,14446307,"---","Failed to exit full screen mode on ThinLinx Raspberry Pi 3 when pressing Ctrl + Alt and then pressing Esc"
2408268,"serious","P1","closed","linz","llv","VDI","USB Redirection","Linux Client",,14446307,"---","Connection to remote desktop crash once connected on ThinLinx Raspberry Pi 3 when H.264 is unchecked on Client"
